ng31303
==== Sun 28 Sep 2025 04:04:58 AM EDT | job 50267115 | node ng31303 ====
model= instance= sa_anneal=
SLURM_JOB_GPUS=1
CUDA_VISIBLE_DEVICES=0
0, GPU-1a287f03-a0ae-a34e-0169-62ebbbd530c8, NVIDIA A100-SXM4-40GB
=== KL-controlled VCA (IG-2) start ===
[cfg] T0=2  T_min=0.001  delta_kl=1.000e-02  mode=fo+so  inner_steps=10  w_clip=1000000.0  B_est=128  B_train=128
[0043] T=1.602 -> 1.594  ΔT=-8.000e-03  (FO=-8.000e-03, SO=-1.782e-01) | E_p: mean=69.0806 min=63.3633 max=75.315 | E_π̂=65.8725  ΔÊ=3.20805  Var_π̂=4.14987  ζ̂=0.630058 | ESS=33.6 (26.2%)  S≈496.287 -> 496.334 | F(λ;T): -725.972 -> F(λ;T_next): -721.776 | grad_norm≈4.12
[0044] T=1.594 -> 1.5906  ΔT=-3.430e-03  (FO=-3.430e-03, SO=-1.067e-01) | E_p: mean=69.4754 min=59.5884 max=75.9247 | E_π̂=62.0677  ΔÊ=7.40768  Var_π̂=11.3451  ζ̂=1.75733 | ESS=2.7 (2.1%)  S≈496.384 -> 496.371 | F(λ;T): -721.763 -> F(λ;T_next): -720.32 | grad_norm≈4.01
[WARN] Low ESS at step 44: ESS=2.7 (2.1% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0045] T=1.5906 -> 1.5856  ΔT=-4.980e-03  (FO=-4.980e-03, SO=-1.219e-01) | E_p: mean=69.434 min=61.012 max=76.0332 | E_π̂=64.3538  ΔÊ=5.08014  Var_π̂=8.6191  ζ̂=1.34663 | ESS=7.2 (5.7%)  S≈496.336 -> 496.343 | F(λ;T): -720.025 -> F(λ;T_next): -717.575 | grad_norm≈3.69
[WARN] Low ESS at step 45: ESS=7.2 (5.7% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0046] T=1.5856 -> 1.5783  ΔT=-7.284e-03  (FO=-7.284e-03, SO=-1.970e-01) | E_p: mean=69.1389 min=63.8344 max=75.0404 | E_π̂=65.6873  ΔÊ=3.45153  Var_π̂=3.25885  ζ̂=0.515581 | ESS=29.4 (23.0%)  S≈496.363 -> 496.343 | F(λ;T): -717.891 -> F(λ;T_next): -713.721 | grad_norm≈5.04
[0047] T=1.5783 -> 1.5716  ΔT=-6.729e-03  (FO=-6.729e-03, SO=-1.697e-01) | E_p: mean=69.197 min=62.84 max=74.6013 | E_π̂=65.4949  ΔÊ=3.7021  Var_π̂=4.31163  ζ̂=0.69482 | ESS=24.2 (18.9%)  S≈496.375 -> 496.325 | F(λ;T): -714.237 -> F(λ;T_next): -711.036 | grad_norm≈4.58
[0048] T=1.5716 -> 1.5644  ΔT=-7.146e-03  (FO=-7.146e-03, SO=-1.451e-01) | E_p: mean=68.877 min=61.5843 max=74.0934 | E_π̂=65.4206  ΔÊ=3.45644  Var_π̂=5.79096  ζ̂=0.949301 | ESS=20.6 (16.1%)  S≈496.374 -> 496.314 | F(λ;T): -711.215 -> F(λ;T_next): -707.355 | grad_norm≈4.68
[0049] T=1.5644 -> 1.557  ΔT=-7.407e-03  (FO=-7.407e-03, SO=-1.630e-01) | E_p: mean=69.1032 min=63.2384 max=76.3582 | E_π̂=65.7989  ΔÊ=3.30431  Var_π̂=4.5118  ζ̂=0.753216 | ESS=20.3 (15.9%)  S≈496.252 -> 496.153 | F(λ;T): -707.251 -> F(λ;T_next): -703.768 | grad_norm≈4.83
[0050] T=1.557 -> 1.5493  ΔT=-7.736e-03  (FO=-7.736e-03, SO=-1.361e-01) | E_p: mean=68.9032 min=61.7761 max=74.9413 | E_π̂=65.7694  ΔÊ=3.13383  Var_π̂=6.34679  ζ̂=1.07986 | ESS=21.9 (17.1%)  S≈496.145 -> 496.234 | F(λ;T): -703.609 -> F(λ;T_next): -700.17 | grad_norm≈5.73
